Continent,Country,Date,Title,Region,SoilLEX.Keyword,translated.title,Link
Africa,Tanzania,1/12/1997,National Environmental Policy 1997.,National,Soil erosion,National Environmental Policy 1997.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC175140/
Africa,Tanzania,1/12/1997,National Environmental Policy 1997.,National,Waterlogging,National Environmental Policy 1997.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC175140/
Europe,Belgium,23/10/2007,Floods Directive,European Union,Soil sealing,Floods Directive,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC074931/
Oceania,Australia,17/12/1997,Contaminated Land Management Act 1997,New South Wales,Soil conservation,Contaminated Land Management Act 1997,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC017274/
Oceania,Australia,17/12/1997,Contaminated Land Management Act 1997,New South Wales,Soil pollution,Contaminated Land Management Act 1997,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC017274/
Asia,Syria,18/12/1997,Resolution No. 14/T creating a soil laboratory.,National,Soil monitoring,Resolution No. 14/T creating a soil laboratory.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC010946/
South America,Chile,19/12/1997,"Decreto Nş 466 - Modifica el Decreto Nş 24, Reglamento de ejecución del Plan para la recuperación de la productividad de suelos.",National,Nutrient Imbalance,"Decree No. 466 - Modifies Decree No. 24, Regulations for the execution of the Plan for the recovery of soil productivity.",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC021575/
South America,Chile,19/12/1997,"Decreto Nş 466 - Modifica el Decreto Nş 24, Reglamento de ejecución del Plan para la recuperación de la productividad de suelos.",National,Soil acidification,"Decree No. 466 - Modifies Decree No. 24, Regulations for the execution of the Plan for the recovery of soil productivity.",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC021575/
South America,Chile,19/12/1997,"Decreto Nş 466 - Modifica el Decreto Nş 24, Reglamento de ejecución del Plan para la recuperación de la productividad de suelos.",National,Soil conservation,"Decree No. 466 - Modifies Decree No. 24, Regulations for the execution of the Plan for the recovery of soil productivity.",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC021575/
Oceania,Australia,19/12/1997,Protection of the Environment Operations Act 1997,New South Wales,Soil conservation,Protection of the Environment Operations Act 1997,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC043594/
Oceania,Australia,19/12/1997,Protection of the Environment Operations Act 1997,New South Wales,Soil quality,Protection of the Environment Operations Act 1997,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC043594/
South America,Brazil,22/12/1997,Resolution CONAMA No. 238 approving the National Policy for the Control of Desertification.,National,Soil conservation,Resolution CONAMA No. 238 approving the National Policy for the Control of Desertification.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC173490/
South America,Brazil,22/12/1997,Resolution CONAMA No. 238 approving the National Policy for the Control of Desertification.,National,Soil erosion,Resolution CONAMA No. 238 approving the National Policy for the Control of Desertification.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC173490/
South America,Brazil,22/12/1997,Resolution CONAMA No. 238 approving the National Policy for the Control of Desertification.,National,Soil restoration,Resolution CONAMA No. 238 approving the National Policy for the Control of Desertification.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC173490/
North America,Canada,1/01/1998,Soil Conservation Notice Regulation (Alta Reg. 272/98),Alberta,Soil conservation,Soil Conservation Notice Regulation (Alta Reg. 272/98),https://www.fao.org/faolex/results/details/en/c/LEX-FAOC024754/
North America,Canada,1/01/1998,Soil Conservation Notice Regulation (Alta Reg. 272/98),Alberta,Soil erosion,Soil Conservation Notice Regulation (Alta Reg. 272/98),https://www.fao.org/faolex/results/details/en/c/LEX-FAOC024754/
North America,Canada,1/01/1998,Exploration Regulation (Alta. Reg. 284/2006).,Alberta,Soil monitoring,Exploration Regulation (Alta. Reg. 284/2006).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC037415/
North America,Canada,1/01/1998,Metallic and Industrial Minerals Exploration Regulation (Alta Reg. 213/98).,Alberta,Soil monitoring,Metallic and Industrial Minerals Exploration Regulation (Alta Reg. 213/98).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC037425/
North America,Canada,1/01/1998,Soil Conservation Notice Regulation (Alta Reg. 272/98),Alberta,Soil restoration,Soil Conservation Notice Regulation (Alta Reg. 272/98),https://www.fao.org/faolex/results/details/en/c/LEX-FAOC024754/
Africa,Lesotho,1/01/1998,National Environmental Policy.,National,Soil biodiversity loss,National Environmental Policy.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC181804/
Africa,Lesotho,1/01/1998,National Environmental Policy.,National,Soil conservation,National Environmental Policy.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC181804/
Africa,Lesotho,1/01/1998,National Environmental Policy.,National,Soil monitoring,National Environmental Policy.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC181804/
North America,Costa Rica,5/01/1998,Decreto Nş 27.012/MEIC - Reglamento técnico RTCR 359/1998: Determinación del tamańo de partícula de los fertilizantes.,National,Nutrient Imbalance,Decree Nş 27.012/MEIC - Technical regulation RTCR 359/1998: Determination of the particle size of fertilizers.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC015808/
North America,Costa Rica,5/01/1998,Decreto Nş 27.012/MEIC - Reglamento técnico RTCR 359/1998: Determinación del tamańo de partícula de los fertilizantes.,National,Soil pollution,Decree Nş 27.012/MEIC - Technical regulation RTCR 359/1998: Determination of the particle size of fertilizers.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC015808/
North America,Costa Rica,5/01/1998,Decreto Nş 27.012/MEIC - Reglamento técnico RTCR 359/1998: Determinación del tamańo de partícula de los fertilizantes.,National,Waterlogging,Decree Nş 27.012/MEIC - Technical regulation RTCR 359/1998: Determination of the particle size of fertilizers.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC015808/
North America,Panama,22/01/1998,"Resolución Nş 3 - Tarifas por los servicios técnicos para el manejo, uso y aprovechamiento de los recursos hídricos y edáficos.",National,Soil erosion,"Resolution No. 3 - Rates for technical services for the management, use and exploitation of water and soil resources.",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC080144/
North America,Panama,22/01/1998,"Resolución Nş 3 - Tarifas por los servicios técnicos para el manejo, uso y aprovechamiento de los recursos hídricos y edáficos.",National,Soil monitoring,"Resolution No. 3 - Rates for technical services for the management, use and exploitation of water and soil resources.",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC080144/
North America,Panama,22/01/1998,"Resolución Nş 3 - Tarifas por los servicios técnicos para el manejo, uso y aprovechamiento de los recursos hídricos y edáficos.",National,Waterlogging,"Resolution No. 3 - Rates for technical services for the management, use and exploitation of water and soil resources.",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC080144/
Europe,Belgium,23/10/2007,Floods Directive,European Union,Waterlogging,Floods Directive,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC074931/
Europe,Belgium,19/11/2008,Waste Framework Directive,European Union,Soil pollution,Waste Framework Directive,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC083580
Europe,Belgium,23/04/2009,CCS Directive,European Union,Soil organic carbon loss,CCS Directive,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC105010/
Europe,Belgium,21/10/2009,Pesticides Directive,European Union,Soil pollution,Pesticides Directive,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC113943/
Europe,Belgium,24/11/2010,Industrial Emissions Directive,European Union,Soil pollution,Industrial Emissions Directive,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC109066/
Europe,Belgium,24/11/2010,Industrial Emissions Directive,European Union,Waterlogging,Industrial Emissions Directive,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC109066/
Europe,Belgium,9/03/2011,Regulation (EU) No. 305/2011 of the European Parliament and of the Council laying down harmonised conditions for the marketing of construction products and repealing Council Directive 89/106/EEC.,European Union,Soil pollution,Regulation (EU) No. 305/2011 of the European Parliament and of the Council laying down harmonised conditions for the marketing of construction products and repealing Council Directive 89/106/EEC.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC197018/
Europe,Belgium,13/12/2011,Environmental Impact Assessment Directive,European Union,Soil conservation,Environmental Impact Assessment Directive,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC109726/
Europe,Belgium,13/12/2011,Environmental Impact Assessment Directive,European Union,Soil sealing,Environmental Impact Assessment Directive,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC109726/
North America,Canada,30/03/1998,Livestock Manure and Mortalities Management Regulation (Man. Reg. 42/98).,Manitoba,Nutrient Imbalance,Livestock Manure and Mortalities Management Regulation (Man. Reg. 42/98).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC069486/
North America,Canada,30/03/1998,Livestock Manure and Mortalities Management Regulation (Man. Reg. 42/98).,Manitoba,Soil pollution,Livestock Manure and Mortalities Management Regulation (Man. Reg. 42/98).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC069486/
North America,Canada,30/03/1998,Livestock Manure and Mortalities Management Regulation (Man. Reg. 42/98).,Manitoba,Soil quality,Livestock Manure and Mortalities Management Regulation (Man. Reg. 42/98).,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC069486/
Europe,Belgium,21/05/2013,LULUCF Decision,European Union,Soil conservation,LULUCF Decision,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC125073/
Europe,Belgium,21/05/2013,LULUCF Decision,European Union,Soil organic carbon loss,LULUCF Decision,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC125073/
Africa,Cabo Verde,6/04/1998,Law No. 48/V/98 regulating forestry activity.,National,Soil conservation,Law No. 48/V/98 regulating forestry activity.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC013213
Africa,Cabo Verde,6/04/1998,Law No. 48/V/98 regulating forestry activity.,National,Soil erosion,Law No. 48/V/98 regulating forestry activity.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC013213
Africa,Cabo Verde,6/04/1998,Law No. 48/V/98 regulating forestry activity.,National,Soil restoration,Law No. 48/V/98 regulating forestry activity.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC013213
South America,Chile,9/04/1998,Ley Nş 19.561 - Modifica el Decreto Ley Nş 701 sobre fomento forestal.,National,Soil conservation,"Law No. 19,561 - Amends Decree Law No. 701 on forestry promotion.",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC015393/
South America,Chile,9/04/1998,Ley Nş 19.561 - Modifica el Decreto Ley Nş 701 sobre fomento forestal.,National,Soil erosion,"Law No. 19,561 - Amends Decree Law No. 701 on forestry promotion.",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC015393/
South America,Chile,9/04/1998,Ley Nş 19.561 - Modifica el Decreto Ley Nş 701 sobre fomento forestal.,National,Soil restoration,"Law No. 19,561 - Amends Decree Law No. 701 on forestry promotion.",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC015393/
North America,Costa Rica,23/04/1998,Ley Nş 7788 - Ley de biodiversidad.,National,Soil conservation,Law Nş 7788 - Biodiversity Law.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC013426/
North America,Costa Rica,23/04/1998,Ley Nş 7788 - Ley de biodiversidad.,National,Soil organic carbon loss,Law Nş 7788 - Biodiversity Law.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC013426/
North America,Costa Rica,23/04/1998,Ley Nş 7788 - Ley de biodiversidad.,National,Soil pollution,Law Nş 7788 - Biodiversity Law.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC013426/
North America,El Salvador,24/04/1998,Decreto Legislativo Nş 233 - Ley del Medio Ambiente.,National,Soil biodiversity loss,Legislative Decree No. 233 - Environmental Law.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC014872/
North America,El Salvador,24/04/1998,Decreto Legislativo Nş 233 - Ley del Medio Ambiente.,National,Soil conservation,Legislative Decree No. 233 - Environmental Law.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC014872/
North America,El Salvador,24/04/1998,Decreto Legislativo Nş 233 - Ley del Medio Ambiente.,National,Soil pollution,Legislative Decree No. 233 - Environmental Law.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC014872/
Asia,Uzbekistan,30/04/1998,"Law on Dekhkan economy\ No.604-I.""",National,Nutrient Imbalance,"Law on Dekhkan economy\ No.604-I.""",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC049994/
North America,Costa Rica,30/04/1998,"Ley Nş 7779 - Ley sobre uso, manejo y conservación de suelos.",National,Soil conservation,"Law Nş 7779 - Law on soil use, management and conservation.",https://www.fao.org/faolex/results/details/en/c/LEX-FAOC015493/
Asia,Uzbekistan,30/04/1998,Law No. 602-I on peasant farm.,National,Soil conservation,Law No. 602-I on peasant farm.,https://www.fao.org/faolex/results/details/en/c/LEX-FAOC070917/
